Mindat_id,Deposit_type,age_category,litho_class,Latitude,Longitude,age_midpoint_ma,lithology_A_class,lithology_A_status,lithology_A_source
295017.0,VMS,Mesozoic,unknown,0.0,0.0,122.5,unknown,unknown,Macrostrat_original
295917.0,Sediment-Hosted,Unknown,unknown,0.0,0.0,,unknown,unknown,Macrostrat_original
296327.0,VMS,Unknown,felsic,50.4799095249,59.1083021376,,felsic,resolved,Macrostrat_original
297726.0,IOCG,Unknown,volcanic,-9.66881,-36.73712,,volcanic,resolved,Macrostrat_original
298078.0,Magmatic sulfide,Precambrian,mafic,-17.332132591184,31.281606261019,2700.0,mafic,resolved,Macrostrat_original
301111.0,VMS,Unknown,siliciclastic,-20.336366185142,145.77473397006,,siliciclastic,resolved,Macrostrat_original
301415.0,Porphyry,Unknown,mafic,51.451151835756,-123.61036212384,,mafic,resolved,Macrostrat_original
302291.0,VMS,Unknown,mafic,47.28362,-65.87829,,mafic,resolved,Macrostrat_original
302499.0,IOCG,Unknown,volcanic,38.94021,-119.05178,,volcanic,resolved,Macrostrat_original
302593.0,VMS,Unknown,metamorphic,51.5,-119.83333333333,,metamorphic,resolved,Macrostrat_original
302747.0,Magmatic sulfide,Unknown,volcanic,-17.966666666667,29.8,,volcanic,resolved,Macrostrat_original
308054.0,VMS,Unknown,mafic,59.8,59.666666666667,,mafic,resolved,Macrostrat_original
308438.0,VMS,Unknown,other,49.240279126543,86.622313510478,,other,other,Macrostrat_original
308609.0,VMS,Unknown,volcanic,-31.395552935688,146.72125220105,,volcanic,resolved,Macrostrat_original
310457.0,VMS,Unknown,felsic,63.452777777778,-110.91805555556,,felsic,resolved,Macrostrat_original
332884.0,VMS,Unknown,other,-4.9166666666667,-80.166666666667,,other,other,Macrostrat_original
333667.0,VMS,Unknown,other,38.49834,67.65078,,other,other,Macrostrat_original
339708.0,IOCG,Unknown,metamorphic,-21.756948825209,140.44782145846,,metamorphic,resolved,Macrostrat_original
341109.0,Sediment-Hosted,Unknown,unknown,0.0,0.0,,unknown,unknown,Macrostrat_original
344977.0,IOCG,Unknown,other,26.191666666667,101.95,,other,other,Macrostrat_original
359845.0,Magmatic sulfide,Unknown,unknown,0.0,0.0,,unknown,unknown,Macrostrat_original
405074.0,Magmatic sulfide,Unknown,other,42.145666701876,92.525142503803,,other,other,Macrostrat_original
412590.0,VMS,Unknown,volcanic,45.733333333333,-60.416666666667,,volcanic,resolved,Macrostrat_original
413049.0,IOCG,Unknown,volcanic,-6.4783529249112,-51.209864923378,,volcanic,resolved,Macrostrat_original
413086.0,Sediment-Hosted,Unknown,other,-10.875871038485,26.596670663273,,other,other,Macrostrat_original
413873.0,Porphyry,Unknown,felsic,-32.917608,148.04941695033,,felsic,resolved,Macrostrat_original
417880.0,IOCG,Unknown,other,45.536628,130.566666,,other,other,Macrostrat_original
418454.0,Sediment-Hosted,Unknown,mafic,26.126666666667,103.00527777778,,mafic,resolved,Macrostrat_original
423314.0,VMS,Unknown,other,34.140994,107.718021,,other,other,Macrostrat_original
424161.0,VMS,Unknown,volcanic,47.718888888889,-66.283333333333,,volcanic,resolved,Macrostrat_original
424355.0,Sediment-Hosted,Unknown,unknown,0.0,0.0,,unknown,unknown,Macrostrat_original
424703.0,IOCG,Unknown,volcanic,19.688056,-97.125556,,volcanic,resolved,Macrostrat_original
425517.0,IOCG,Unknown,other,-27.016666666667,-70.1,,other,other,Macrostrat_original
426034.0,Porphyry,Unknown,felsic,41.897222222222,25.329166666667,,felsic,resolved,Macrostrat_original
426693.0,IOCG,Unknown,felsic,-6.0,-49.85,,felsic,resolved,Macrostrat_original
427366.0,IOCG,Unknown,metamorphic,-34.5376924,137.8708404,,metamorphic,resolved,Macrostrat_original
432887.0,Magmatic sulfide,Unknown,volcanic,55.766666666667,-66.933333333333,,volcanic,resolved,Macrostrat_original
433058.0,Magmatic sulfide,Unknown,other,42.75511661,95.83086032,,other,other,Macrostrat_original
433522.0,VMS,Unknown,felsic,65.917222222222,-108.36305555556,,felsic,resolved,Macrostrat_original
435447.0,VMS,Unknown,unknown,0.0,0.0,,unknown,unknown,Macrostrat_original
437536.0,IOCG,Unknown,mafic,27.808333333333,33.070277777778,,mafic,resolved,Macrostrat_original
440458.0,Sediment-Hosted,Unknown,carbonate,73.680725698693,-94.302520751953,,carbonate,resolved,Macrostrat_original
441900.0,IOCG,Unknown,metamorphic,41.77594036,91.59081227,,metamorphic,resolved,Macrostrat_original
442201.0,IOCG,Unknown,felsic,64.166666666667,-117.13333333333,,felsic,resolved,Macrostrat_original
442215.0,VMS,Unknown,mafic,-13.072789867328,-48.265686035156,,mafic,resolved,Macrostrat_original
442509.0,IOCG,Unknown,felsic,67.193888888889,20.88,,felsic,resolved,Macrostrat_original
442519.0,IOCG,Unknown,felsic,67.69276897203,19.502544398374,,felsic,resolved,Macrostrat_original
443145.0,Sediment-Hosted,Unknown,other,36.825,47.866666666667,,other,other,Macrostrat_original
444000.0,VMS,Unknown,volcanic,41.2518,41.8195,,volcanic,resolved,Macrostrat_original
444013.0,Magmatic sulfide,Unknown,other,42.014097081244,110.12197494507,,other,other,Macrostrat_original
444419.0,Porphyry,Unknown,felsic,29.397727866142,88.390417098999,,felsic,resolved,Macrostrat_original
446146.0,IOCG,Unknown,carbonate,38.5356,-7.056,,carbonate,resolved,Macrostrat_original
446710.0,VMS,Unknown,siliciclastic,42.878652888977,-8.3208722667072,,siliciclastic,resolved,Macrostrat_original
446953.0,Porphyry,Unknown,unknown,0.0,0.0,,unknown,unknown,Macrostrat_original
448213.0,VMS,Unknown,unknown,0.0,0.0,,unknown,unknown,Macrostrat_original
454720.0,IOCG,Unknown,siliciclastic,65.5039993,130.2771693,,siliciclastic,resolved,Macrostrat_original
455407.0,VMS,Unknown,carbonate,37.58493268501,-7.1064014732838,,carbonate,resolved,Macrostrat_original
455829.0,IOCG,Unknown,felsic,-6.4833333333333,-49.7,,felsic,resolved,Macrostrat_original
