Mindat_id,Deposit_type,age_category,Latitude,Longitude,age_midpoint_ma,glim_level1_code,glim_level1_description,lithology_B_class,lithology_B_status,lithology_B_confidence,glim_mapping_rationale,glim_match_method,glim_match_count,glim_overlap_ambiguous,lithology_B_source
233347.0,Sediment-Hosted,Precambrian,70.513759246927,24.106634126953,1924.65,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
233725.0,VMS,Precambrian,48.302533333333,-79.055944444444,2700.0,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
234066.0,Magmatic sulfide,Unknown,0.0,0.0,,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
234067.0,Magmatic sulfide,Unknown,0.0,0.0,,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
234528.0,Sediment-Hosted,Unknown,0.0,0.0,,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
234529.0,Sediment-Hosted,Unknown,0.0,0.0,,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
235751.0,VMS,Paleozoic,0.0,0.0,464.5,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
236806.0,Porphyry,Cenozoic,46.225277777778,23.186388888889,14.15,sc,Carbonate sedimentary rocks,carbonate,resolved,high,Carbonate sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
237746.0,VMS,Mesozoic,41.807943359521,33.688893314322,173.0,sc,Carbonate sedimentary rocks,carbonate,resolved,high,Carbonate sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
237747.0,VMS,Mesozoic,41.805094059629,33.68852612482,173.0,sc,Carbonate sedimentary rocks,carbonate,resolved,high,Carbonate sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
238301.0,IOCG,Mesozoic,-12.698055555556,-76.6225,105.5,su,Unconsolidated sediments,other,other,low,Unconsolidated cover not treated as bedrock host lithology,exact_point_in_polygon,1,False,GLiM_full_polygon
239423.0,Sediment-Hosted,Precambrian,-31.449280808735,137.17378686567,630.0,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
239474.0,VMS,Paleozoic,-37.004386111111,147.88663333333,430.0,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
239475.0,VMS,Paleozoic,-36.989305555556,147.91134444444,430.0,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
240070.0,Porphyry,Mesozoic,0.0,0.0,142.5,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
241607.0,VMS,Paleozoic,51.1444444444,-119.809444444,390.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
241797.0,IOCG,Unknown,-34.0558333333,137.614166667,,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
242440.0,Sediment-Hosted,Mesozoic,23.5,103.91666666667,70.0,sc,Carbonate sedimentary rocks,carbonate,resolved,high,Carbonate sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
242867.0,VMS,Paleozoic,45.7038888889,-71.3727777778,470.0,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
243349.0,VMS,Precambrian,54.765555555556,-101.6175,1800.0,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
243676.0,VMS,Precambrian,48.9780555556,-87.3647222222,2723.0,pb,Basic plutonic rocks,mafic,resolved,high,Basic plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
243680.0,VMS,Precambrian,49.8669444444,-91.0369444444,2735.0,va,Acid volcanic rocks,volcanic,resolved,high,Acid volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
243681.0,VMS,Precambrian,49.8769444444,-90.8830555556,2735.0,va,Acid volcanic rocks,volcanic,resolved,high,Acid volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
243684.0,VMS,Precambrian,49.8869444444,-90.89,2735.0,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
244258.0,VMS,Precambrian,49.1566666667,-85.8252777778,3250.0,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
244581.0,VMS,Precambrian,48.379080555556,-78.909311111111,2698.0,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
244583.0,VMS,Precambrian,48.298380555556,-79.152322222222,2700.0,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
244584.0,VMS,Precambrian,48.2211272811,-79.2380332947,3250.0,va,Acid volcanic rocks,volcanic,resolved,high,Acid volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
244626.0,VMS,Paleozoic,50.5330555556,81.8755555556,380.0,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
244917.0,VMS,Precambrian,48.356066666667,-79.058297222222,2700.0,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
244919.0,VMS,Precambrian,48.440833333333,-79.350833333333,2703.0,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
246047.0,VMS,Paleozoic,42.8525,-8.48833333333,431.5,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
247872.0,Magmatic sulfide,Unknown,-18.4677777778,29.4522222222,,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
248178.0,Magmatic sulfide,Precambrian,-31.2,121.666666667,2705.0,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
248675.0,VMS,Cenozoic,11.8004,125.2658,7.0,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
248677.0,VMS,Cenozoic,8.0008,117.0493,50.0,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
248824.0,VMS,Precambrian,48.339563888889,-79.089980555556,2700.0,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
248876.0,VMS,Paleozoic,48.825,-56.8763888889,452.0,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
248877.0,VMS,Paleozoic,48.8330555556,-56.8836111111,452.0,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
248892.0,VMS,Paleozoic,49.6561111111,-56.0322222222,500.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
250732.0,Sediment-Hosted,Paleozoic,34.5166666667,-99.5497222222,270.0,su,Unconsolidated sediments,other,other,low,Unconsolidated cover not treated as bedrock host lithology,exact_point_in_polygon,1,False,GLiM_full_polygon
250844.0,Magmatic sulfide,Mesozoic,0.0,0.0,249.4,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
250907.0,IOCG,Unknown,67.559079055992,23.969422121644,,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
250908.0,IOCG,Unknown,0.0,0.0,,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
251086.0,VMS,Paleozoic,51.19784851042,82.196097169946,377.5,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
251681.0,VMS,Unknown,0.0,0.0,,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
251683.0,Sediment-Hosted,Precambrian,0.0,0.0,1300.0,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
252247.0,VMS,Paleozoic,0.0,0.0,353.0,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
252865.0,VMS,Precambrian,54.8434578678,-100.110855103,1520.5,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
254752.0,VMS,Precambrian,46.2069444444,-82.6491666667,3250.0,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
254956.0,VMS,Unknown,49.1647222222,-85.8463888889,,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
254957.0,VMS,Precambrian,49.1758333333,-85.8838888889,2720.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
255031.0,Magmatic sulfide,Unknown,0.0,0.0,,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
256822.0,VMS,Precambrian,48.2641666667,-79.0219444444,2700.0,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
256957.0,VMS,Precambrian,48.2547222222,-78.4347222222,3250.0,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
257036.0,VMS,Precambrian,48.0997222222,-77.5163888889,3250.0,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
257043.0,VMS,Precambrian,48.0877777778,-77.6102777778,3250.0,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
257044.0,VMS,Precambrian,48.0758333333,-77.5772222222,3250.0,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
257046.0,VMS,Precambrian,48.1011111111,-77.6611111111,2704.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
258149.0,Sediment-Hosted,Unknown,52.203,-8.747,,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
258979.0,VMS,Cenozoic,40.2818,140.565,14.15,su,Unconsolidated sediments,other,other,low,Unconsolidated cover not treated as bedrock host lithology,exact_point_in_polygon,1,False,GLiM_full_polygon
259043.0,VMS,Mesozoic,56.211111,-130.345,187.5,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
259234.0,Magmatic sulfide,Unknown,-25.4630555556,27.1283333333,,pb,Basic plutonic rocks,mafic,resolved,high,Basic plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
259639.0,IOCG,Unknown,-19.4855876738,133.902166053,,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
260009.0,Magmatic sulfide,Mesozoic,36.4930555556,93.3611111111,173.0,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
260898.0,VMS,Paleozoic,0.0,0.0,509.0,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
262768.0,VMS,Paleozoic,54.302602637933,85.778760139051,531.0,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
263387.0,IOCG,Unknown,-19.4298868594,134.066779815,,su,Unconsolidated sediments,other,other,low,Unconsolidated cover not treated as bedrock host lithology,exact_point_in_polygon,1,False,GLiM_full_polygon
263633.0,IOCG,Precambrian,62.76,22.8433333333,1802.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
265550.0,IOCG,Precambrian,-20.4414901528,140.786361694,1532.5,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
265644.0,Porphyry,Unknown,33.2916666667,-111.058333333,,va,Acid volcanic rocks,volcanic,resolved,high,Acid volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
265657.0,VMS,Paleozoic,0.0,0.0,353.0,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
266410.0,Magmatic sulfide,Unknown,56.316666666667,157.2,,su,Unconsolidated sediments,other,other,low,Unconsolidated cover not treated as bedrock host lithology,exact_point_in_polygon,1,False,GLiM_full_polygon
266579.0,IOCG,Cenozoic,0.0,0.0,22.8,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
270268.0,Sediment-Hosted,Cenozoic,-29.8754904,137.8166906,14.05,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
270647.0,VMS,Unknown,42.879131583385,-8.3512287975163,,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
270836.0,VMS,Unknown,0.0,0.0,,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
272287.0,VMS,Paleozoic,49.409222,76.11543,406.0,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
272577.0,IOCG,Precambrian,0.0,0.0,1532.5,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
272685.0,VMS,Unknown,-20.8807773753,117.809023778,,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
273386.0,IOCG,Precambrian,-21.0483333333,139.966944444,1532.5,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
274837.0,Porphyry,Unknown,32.869822832797,-109.54275431436,,su,Unconsolidated sediments,other,other,low,Unconsolidated cover not treated as bedrock host lithology,exact_point_in_polygon,1,False,GLiM_full_polygon
274995.0,Porphyry,Unknown,0.0,0.0,,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
275332.0,Porphyry,Unknown,0.0,0.0,,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
276086.0,Porphyry,Cenozoic,0.0,0.0,5.37,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
279364.0,Porphyry,Unknown,0.0,0.0,,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
280334.0,Porphyry,Unknown,0.0,0.0,,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
285574.0,Porphyry,Mesozoic,-23.1352276233,150.746036275,210.0,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
289643.0,VMS,Unknown,51.583055555556,81.593055555556,,su,Unconsolidated sediments,other,other,low,Unconsolidated cover not treated as bedrock host lithology,exact_point_in_polygon,1,False,GLiM_full_polygon
290390.0,VMS,Unknown,0.0,0.0,,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
290467.0,Sediment-Hosted,Unknown,50.3546614597,4.06150817871,,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
292624.0,Sediment-Hosted,Unknown,-22.7225,-68.2344444444,,va,Acid volcanic rocks,volcanic,resolved,high,Acid volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
292660.0,IOCG,Unknown,-19.6725644632,134.26372524,,su,Unconsolidated sediments,other,other,low,Unconsolidated cover not treated as bedrock host lithology,exact_point_in_polygon,1,False,GLiM_full_polygon
295016.0,VMS,Mesozoic,22.2138888889,-80.0805555556,122.5,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
295017.0,VMS,Mesozoic,0.0,0.0,122.5,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
295917.0,Sediment-Hosted,Unknown,0.0,0.0,,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
296327.0,VMS,Unknown,50.4799095249,59.1083021376,,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
297726.0,IOCG,Unknown,-9.66881,-36.73712,,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
298078.0,Magmatic sulfide,Precambrian,-17.332132591184,31.281606261019,2700.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
301111.0,VMS,Unknown,-20.336366185142,145.77473397006,,su,Unconsolidated sediments,other,other,low,Unconsolidated cover not treated as bedrock host lithology,exact_point_in_polygon,1,False,GLiM_full_polygon
301415.0,Porphyry,Unknown,51.451151835756,-123.61036212384,,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
302291.0,VMS,Unknown,47.28362,-65.87829,,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
302499.0,IOCG,Unknown,38.94021,-119.05178,,su,Unconsolidated sediments,other,other,low,Unconsolidated cover not treated as bedrock host lithology,exact_point_in_polygon,1,False,GLiM_full_polygon
