Mindat_id,Deposit_type,age_category,Latitude,Longitude,macrostrat_class,macrostrat_status,glim_level1_code,glim_level1_description,glim_model_class,glim_status,glim_assignment_confidence,agreement_status,glim_overlap_ambiguous,lithology_C_class,lithology_C_status,lithology_C_source,lithology_C_confidence,lithology_C_reason
214671.0,VMS,Unknown,67.137544,16.114855,volcanic,resolved,mt,Metamorphics,metamorphic,resolved,high,both_resolved_disagree,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
214679.0,VMS,Paleozoic,67.119864,16.012537,carbonate,resolved,mt,Metamorphics,metamorphic,resolved,high,both_resolved_disagree,False,carbonate,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
216983.0,IOCG,Unknown,30.35,117.377222222,other,other,sm,Mixed sedimentary rocks,other,other,low,both_unresolved_macro_other_glim_other,False,other,other,unresolved_broad_class,low,Neither source supports a cautious specific class
217008.0,VMS,Paleozoic,-20.343977777778,145.76904444444,siliciclastic,resolved,su,Unconsolidated sediments,other,other,low,macrostrat_resolved_glim_other,False,siliciclastic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
217330.0,VMS,Cenozoic,43.0083333333,140.658333333,volcanic,resolved,su,Unconsolidated sediments,other,other,low,macrostrat_resolved_glim_other,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
217344.0,VMS,Unknown,41.1933333333,140.894444444,volcanic,resolved,va,Acid volcanic rocks,volcanic,resolved,high,both_resolved_agree,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
217350.0,VMS,Cenozoic,37.3416666667,139.333333333,volcanic,resolved,su,Unconsolidated sediments,other,other,low,macrostrat_resolved_glim_other,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
218987.0,Sediment-Hosted,Unknown,0.0,0.0,unknown,unknown,,,unknown,unknown,none,both_unresolved_macro_unknown_glim_unknown,False,unknown,unknown,unresolved_no_class,none,Neither source provides a usable lithology class
220728.0,VMS,Paleozoic,49.5080555556,-55.7197222222,unknown,unknown,vb,Basic volcanic rocks,volcanic,resolved,high,glim_resolves_macrostrat_unknown,False,volcanic,resolved,GLiM_fallback,high,GLiM resolves original Macrostrat unknown
222130.0,VMS,Mesozoic,18.881666666667,-70.245,mafic,resolved,mt,Metamorphics,metamorphic,resolved,high,both_resolved_disagree,False,mafic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
222961.0,Porphyry,Unknown,-29.8394444444,152.371388889,carbonate,resolved,sm,Mixed sedimentary rocks,other,other,low,macrostrat_resolved_glim_other,False,carbonate,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
224829.0,VMS,Paleozoic,33.7963888889,133.252777778,other,other,mt,Metamorphics,metamorphic,resolved,high,glim_resolves_macrostrat_other,False,metamorphic,resolved,GLiM_fallback,high,GLiM resolves original Macrostrat other
225030.0,Magmatic sulfide,Precambrian,-25.742962,30.61667,volcanic,resolved,sc,Carbonate sedimentary rocks,carbonate,resolved,high,both_resolved_disagree,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
226441.0,Sediment-Hosted,Precambrian,34.2666666667,69.4,carbonate,resolved,mt,Metamorphics,metamorphic,resolved,high,both_resolved_disagree,False,carbonate,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
226455.0,Sediment-Hosted,Precambrian,34.3980555556,69.3055555556,carbonate,resolved,mt,Metamorphics,metamorphic,resolved,high,both_resolved_disagree,False,carbonate,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
226456.0,Sediment-Hosted,Precambrian,34.4069444444,69.2597222222,carbonate,resolved,su,Unconsolidated sediments,other,other,low,macrostrat_resolved_glim_other,False,carbonate,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
226488.0,Sediment-Hosted,Precambrian,34.4313888889,69.3786111111,carbonate,resolved,su,Unconsolidated sediments,other,other,low,macrostrat_resolved_glim_other,False,carbonate,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
226501.0,Sediment-Hosted,Precambrian,34.3158333333,69.3027777778,carbonate,resolved,su,Unconsolidated sediments,other,other,low,macrostrat_resolved_glim_other,False,carbonate,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
226944.0,Porphyry,Cenozoic,-4.7,141.783333333,other,other,sm,Mixed sedimentary rocks,other,other,low,both_unresolved_macro_other_glim_other,False,other,other,unresolved_broad_class,low,Neither source supports a cautious specific class
227886.0,Porphyry,Paleozoic,-33.4292120574,148.800007394,mafic,resolved,pa,Acid plutonic rocks,felsic,resolved,high,both_resolved_disagree,False,mafic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
227904.0,Porphyry,Paleozoic,-34.275393028984,148.84150783535,felsic,resolved,va,Acid volcanic rocks,volcanic,resolved,high,both_resolved_disagree,False,felsic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
227973.0,Porphyry,Mesozoic,38.7816666667,-117.949722222,felsic,resolved,su,Unconsolidated sediments,other,other,low,macrostrat_resolved_glim_other,False,felsic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
227974.0,Porphyry,Cenozoic,44.0288888889,-109.683055556,felsic,resolved,pi,Intermediate plutonic rocks,other,other,low,macrostrat_resolved_glim_other,False,felsic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
227976.0,Porphyry,Mesozoic,38.4919444444,-118.075,volcanic,resolved,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,both_resolved_disagree,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
227979.0,Porphyry,Mesozoic,38.3333333333,-117.5,mafic,resolved,su,Unconsolidated sediments,other,other,low,macrostrat_resolved_glim_other,False,mafic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
228007.0,Porphyry,Mesozoic,40.4166666667,-117.216666667,felsic,resolved,vb,Basic volcanic rocks,volcanic,resolved,high,both_resolved_disagree,False,felsic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
228008.0,Porphyry,Cenozoic,40.2666666667,-117.75,felsic,resolved,va,Acid volcanic rocks,volcanic,resolved,high,both_resolved_disagree,False,felsic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
228015.0,Porphyry,Unknown,39.8,-115.15,other,other,su,Unconsolidated sediments,other,other,low,both_unresolved_macro_other_glim_other,False,other,other,unresolved_broad_class,low,Neither source supports a cautious specific class
228019.0,Porphyry,Cenozoic,9.25833333333,125.523333333,other,other,sm,Mixed sedimentary rocks,other,other,low,both_unresolved_macro_other_glim_other,False,other,other,unresolved_broad_class,low,Neither source supports a cautious specific class
228020.0,Porphyry,Unknown,7.54333333333,126.1,other,other,sm,Mixed sedimentary rocks,other,other,low,both_unresolved_macro_other_glim_other,False,other,other,unresolved_broad_class,low,Neither source supports a cautious specific class
228021.0,Porphyry,Cenozoic,18.25,-66.8166666667,volcanic,resolved,vi,Intermediate volcanic rocks,volcanic,resolved,high,both_resolved_agree,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
228022.0,Porphyry,Cenozoic,18.25,-66.4166666667,volcanic,resolved,sm,Mixed sedimentary rocks,other,other,low,macrostrat_resolved_glim_other,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
228029.0,Porphyry,Cenozoic,8.63333333333,-77.5666666667,mafic,resolved,vb,Basic volcanic rocks,volcanic,resolved,high,both_resolved_disagree,False,mafic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
228031.0,Porphyry,Cenozoic,8.83333333333,-80.6666666667,felsic,resolved,pa,Acid plutonic rocks,felsic,resolved,high,both_resolved_agree,False,felsic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
228045.0,Porphyry,Mesozoic,57.1166666667,-131.345,volcanic,resolved,vi,Intermediate volcanic rocks,volcanic,resolved,high,both_resolved_agree,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
228046.0,Porphyry,Mesozoic,50.675,-127.858333333,felsic,resolved,vi,Intermediate volcanic rocks,volcanic,resolved,high,both_resolved_disagree,False,felsic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
228053.0,Porphyry,Paleozoic,-33.9666666667,147.416666667,metamorphic,resolved,su,Unconsolidated sediments,other,other,low,macrostrat_resolved_glim_other,False,metamorphic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
228066.0,Porphyry,Unknown,50.5666666667,-121.0,felsic,resolved,pa,Acid plutonic rocks,felsic,resolved,high,both_resolved_agree,False,felsic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
228067.0,Porphyry,Unknown,49.767777777778,-120.47472222222,mafic,resolved,vb,Basic volcanic rocks,volcanic,resolved,high,both_resolved_disagree,False,mafic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
228088.0,Porphyry,Cenozoic,28.3861111111,-109.656944444,felsic,resolved,vi,Intermediate volcanic rocks,volcanic,resolved,high,both_resolved_disagree,False,felsic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
228106.0,Porphyry,Paleozoic,-32.7666666667,148.666666667,mafic,resolved,sm,Mixed sedimentary rocks,other,other,low,macrostrat_resolved_glim_other,False,mafic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
228123.0,Porphyry,Mesozoic,55.260555555556,-124.54305555556,volcanic,resolved,pi,Intermediate plutonic rocks,other,other,low,macrostrat_resolved_glim_other,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
228124.0,Porphyry,Mesozoic,49.163611111111,-121.02472222222,siliciclastic,resolved,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,both_resolved_agree,False,siliciclastic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
228126.0,Porphyry,Mesozoic,0.0,0.0,unknown,unknown,,,unknown,unknown,none,both_unresolved_macro_unknown_glim_unknown,False,unknown,unknown,unresolved_no_class,none,Neither source provides a usable lithology class
228128.0,Porphyry,Mesozoic,3.35,-75.0333333333,volcanic,resolved,py,Pyroclastics,volcanic,resolved,medium,both_resolved_agree,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
228131.0,Porphyry,Mesozoic,6.7,-76.5,felsic,resolved,pi,Intermediate plutonic rocks,other,other,low,macrostrat_resolved_glim_other,False,felsic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
228164.0,Sediment-Hosted,Mesozoic,32.200677777778,-6.2988888888889,other,other,sc,Carbonate sedimentary rocks,carbonate,resolved,high,glim_resolves_macrostrat_other,False,carbonate,resolved,GLiM_fallback,high,GLiM resolves original Macrostrat other
228182.0,Sediment-Hosted,Precambrian,15.1666666667,-9.98333333333,volcanic,resolved,vb,Basic volcanic rocks,volcanic,resolved,high,both_resolved_agree,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
228184.0,Sediment-Hosted,Precambrian,12.2666666667,-11.35,other,other,vb,Basic volcanic rocks,volcanic,resolved,high,glim_resolves_macrostrat_other,False,volcanic,resolved,GLiM_fallback,high,GLiM resolves original Macrostrat other
228186.0,Sediment-Hosted,Precambrian,-10.602738864377,26.134671612671,other,other,mt,Metamorphics,metamorphic,resolved,high,glim_resolves_macrostrat_other,False,metamorphic,resolved,GLiM_fallback,high,GLiM resolves original Macrostrat other
228187.0,Sediment-Hosted,Precambrian,-10.609825464404,26.300497171316,other,other,mt,Metamorphics,metamorphic,resolved,high,glim_resolves_macrostrat_other,False,metamorphic,resolved,GLiM_fallback,high,GLiM resolves original Macrostrat other
228191.0,Sediment-Hosted,Mesozoic,-11.0833333333,14.0944444444,metamorphic,resolved,sc,Carbonate sedimentary rocks,carbonate,resolved,high,both_resolved_disagree,False,metamorphic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
228192.0,Sediment-Hosted,Mesozoic,-12.5111111111,13.5166666667,other,other,sc,Carbonate sedimentary rocks,carbonate,resolved,high,glim_resolves_macrostrat_other,False,carbonate,resolved,GLiM_fallback,high,GLiM resolves original Macrostrat other
228195.0,Sediment-Hosted,Precambrian,-12.0163888889,27.9005555556,other,other,mt,Metamorphics,metamorphic,resolved,high,glim_resolves_macrostrat_other,False,metamorphic,resolved,GLiM_fallback,high,GLiM resolves original Macrostrat other
228202.0,Sediment-Hosted,Precambrian,-12.2752777778,27.9672222222,other,other,mt,Metamorphics,metamorphic,resolved,high,glim_resolves_macrostrat_other,False,metamorphic,resolved,GLiM_fallback,high,GLiM resolves original Macrostrat other
228206.0,Sediment-Hosted,Precambrian,0.0,0.0,unknown,unknown,,,unknown,unknown,none,both_unresolved_macro_unknown_glim_unknown,False,unknown,unknown,unresolved_no_class,none,Neither source provides a usable lithology class
228255.0,Sediment-Hosted,Precambrian,-12.92889211011,28.07190557013,metamorphic,resolved,mt,Metamorphics,metamorphic,resolved,high,both_resolved_agree,False,metamorphic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
228257.0,Sediment-Hosted,Precambrian,-12.8544444444,28.2125,volcanic,resolved,mt,Metamorphics,metamorphic,resolved,high,both_resolved_disagree,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
228258.0,Sediment-Hosted,Precambrian,-20.5,26.5583333333,other,other,mt,Metamorphics,metamorphic,resolved,high,glim_resolves_macrostrat_other,False,metamorphic,resolved,GLiM_fallback,high,GLiM resolves original Macrostrat other
228259.0,Sediment-Hosted,Precambrian,-20.75,23.1,other,other,su,Unconsolidated sediments,other,other,low,both_unresolved_macro_other_glim_other,False,other,other,unresolved_broad_class,low,Neither source supports a cautious specific class
228261.0,Sediment-Hosted,Precambrian,-21.0833333333,26.75,metamorphic,resolved,mt,Metamorphics,metamorphic,resolved,high,both_resolved_agree,False,metamorphic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
228263.0,Sediment-Hosted,Precambrian,-21.7280555556,21.6119444444,volcanic,resolved,mt,Metamorphics,metamorphic,resolved,high,both_resolved_disagree,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
228264.0,Sediment-Hosted,Precambrian,-22.3833333333,18.5333333333,volcanic,resolved,mt,Metamorphics,metamorphic,resolved,high,both_resolved_disagree,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
228282.0,Sediment-Hosted,Precambrian,66.5166666667,87.55,carbonate,resolved,sc,Carbonate sedimentary rocks,carbonate,resolved,high,both_resolved_agree,False,carbonate,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
228308.0,Sediment-Hosted,Paleozoic,61.25,137.5,carbonate,resolved,sc,Carbonate sedimentary rocks,carbonate,resolved,high,both_resolved_agree,False,carbonate,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
228326.0,Sediment-Hosted,Mesozoic,56.5,50.75,siliciclastic,resolved,su,Unconsolidated sediments,other,other,low,macrostrat_resolved_glim_other,False,siliciclastic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
228328.0,Sediment-Hosted,Precambrian,56.4166666667,118.666666667,metamorphic,resolved,sm,Mixed sedimentary rocks,other,other,low,macrostrat_resolved_glim_other,False,metamorphic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
228329.0,Sediment-Hosted,Paleozoic,55.5,103.75,other,other,sc,Carbonate sedimentary rocks,carbonate,resolved,high,glim_resolves_macrostrat_other,False,carbonate,resolved,GLiM_fallback,high,GLiM resolves original Macrostrat other
228356.0,Sediment-Hosted,Cenozoic,0.0,0.0,unknown,unknown,,,unknown,unknown,none,both_unresolved_macro_unknown_glim_unknown,False,unknown,unknown,unresolved_no_class,none,Neither source provides a usable lithology class
