Mindat_id,Deposit_type,age_category,litho_class,Latitude_stage0,Longitude_stage0,age_midpoint_ma,Deposit_name,Country,Latitude_main,Longitude_main,lithology_A_class,lithology_A_status,lithology_B_class,lithology_B_status,Latitude,Longitude,coordinate_valid,Country_clean,continent_country,Macrostrat_lithology_status,GLiM_lithology_status,age_status,coordinate_status,Macrostrat_nonresolved,GLiM_nonresolved,age_unknown,coordinate_missing
126508,Sediment-Hosted,Precambrian,metamorphic,-23.7894444444,16.6438888889,602.5,Klein Aub,Namibia,-23.7894444444,16.6438888889,metamorphic,resolved,metamorphic,resolved,-23.7894444444,16.6438888889,True,Namibia,Africa,resolved,resolved,resolved,valid,False,False,False,False
126948,Sediment-Hosted,Precambrian,carbonate,-30.5233954,138.5314475,630.0,Mount Coffin,Australia,-30.5233954,138.5314475,carbonate,resolved,other,other,-30.5233954,138.5314475,True,Australia,Oceania,resolved,other,resolved,valid,False,True,False,False
127294,IOCG,Precambrian,metamorphic,-20.625,140.688333333,1532.5,Monakoff,Australia,-20.625,140.688333333,metamorphic,resolved,metamorphic,resolved,-20.625,140.688333333,True,Australia,Oceania,resolved,resolved,resolved,valid,False,False,False,False
127444,Porphyry,Paleozoic,felsic,43.00348378007,106.85218868256,368.1,Oyu  Tolgoi,Mongolia,43.00348378007,106.85218868256,felsic,resolved,felsic,resolved,43.00348378007,106.85218868256,True,Mongolia,Asia,resolved,resolved,resolved,valid,False,False,False,False
131133,Porphyry,Cenozoic,volcanic,41.1218,41.9498,37.3,Gümüşhane,Turkey,41.1218,41.9498,volcanic,resolved,volcanic,resolved,41.1218,41.9498,True,Turkey,Asia,resolved,resolved,resolved,valid,False,False,False,False
131315,VMS,Paleozoic,volcanic,45.7719444444,-71.31,464.5,Cupra,Canada,45.7719444444,-71.31,volcanic,resolved,volcanic,resolved,45.7719444444,-71.31,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
131316,VMS,Unknown,volcanic,40.3472222222,140.766666667,,Kosaka (Uchinotai-Uwamuki),Japan,40.3472222222,140.766666667,volcanic,resolved,volcanic,resolved,40.3472222222,140.766666667,True,Japan,Asia,resolved,resolved,unknown,valid,False,False,True,False
132210,Porphyry,Unknown,metamorphic,48.23,-121.5658,,Gold  Mountain,USA,48.23,-121.5658,metamorphic,resolved,metamorphic,resolved,48.23,-121.5658,True,USA,North America,resolved,resolved,unknown,valid,False,False,True,False
132305,Sediment-Hosted,Cenozoic,other,-17.4789,-68.356,45.0,Callapa,Bolivia,-17.4789,-68.356,other,other,siliciclastic,resolved,-17.4789,-68.356,True,Bolivia,South America,other,resolved,resolved,valid,True,False,False,False
132814,Porphyry,Precambrian,carbonate,19.7,-97.8166666667,1880.5,Tuligtic,Mexico,19.7,-97.8166666667,carbonate,resolved,volcanic,resolved,19.7,-97.8166666667,True,Mexico,North America,resolved,resolved,resolved,valid,False,False,False,False
133117,Porphyry,Cenozoic,other,-22.5333333333,-69.9166666667,65.7,Antucoya,Chile,-22.5333333333,-69.9166666667,other,other,volcanic,resolved,-22.5333333333,-69.9166666667,True,Chile,South America,other,resolved,resolved,valid,True,False,False,False
134565,Porphyry,Cenozoic,felsic,29.4694444444,90.0277777778,15.5,Tinggong,China,29.4694444444,90.0277777778,felsic,resolved,felsic,resolved,29.4694444444,90.0277777778,True,China,Asia,resolved,resolved,resolved,valid,False,False,False,False
134575,Porphyry,Cenozoic,other,29.6294444444,91.5988888889,14.15,Qulong,China,29.6294444444,91.5988888889,other,other,felsic,resolved,29.6294444444,91.5988888889,True,China,Asia,other,resolved,resolved,valid,True,False,False,False
134576,Porphyry,Cenozoic,other,29.7111111111,91.8388888889,15.18,Jiama,China,29.7111111111,91.8388888889,other,other,other,other,29.7111111111,91.8388888889,True,China,Asia,other,other,resolved,valid,True,True,False,False
134599,Magmatic sulfide,Precambrian,other,22.8583333333,102.966666667,945.0,Baimazhai,China,22.8583333333,102.966666667,other,other,siliciclastic,resolved,22.8583333333,102.966666667,True,China,Asia,other,resolved,resolved,valid,True,False,False,False
134605,VMS,Precambrian,other,24.1,101.683333333,1850.0,Dahongshan,China,24.1,101.683333333,other,other,siliciclastic,resolved,24.1,101.683333333,True,China,Asia,other,resolved,resolved,valid,True,False,False,False
134676,Porphyry,Mesozoic,volcanic,31.1416666667,117.283333333,148.0,Shaxi,China,31.1416666667,117.283333333,volcanic,resolved,felsic,resolved,31.1416666667,117.283333333,True,China,Asia,resolved,resolved,resolved,valid,False,False,False,False
134745,IOCG,Precambrian,mafic,26.183333333333,102.98333333333,1500.0,Lanniping,China,26.183333333333,102.98333333333,mafic,resolved,other,other,26.183333333333,102.98333333333,True,China,Asia,resolved,other,resolved,valid,False,True,False,False
134936,Porphyry,Cenozoic,other,26.158205559589,100.18367765932,44.85,Beiya,China,26.158205559589,100.18367765932,other,other,volcanic,resolved,26.158205559589,100.18367765932,True,China,Asia,other,resolved,resolved,valid,True,False,False,False
135092,Sediment-Hosted,Cenozoic,other,-17.329166666667,-68.407777777778,45.0,Veta Verde,Bolivia,-17.329166666667,-68.407777777778,other,other,siliciclastic,resolved,-17.329166666667,-68.407777777778,True,Bolivia,South America,other,resolved,resolved,valid,True,False,False,False
135234,Sediment-Hosted,Unknown,siliciclastic,-31.1130555556,137.153055556,,Emmie Bluff,Australia,-31.1130555556,137.153055556,siliciclastic,resolved,siliciclastic,resolved,-31.1130555556,137.153055556,True,Australia,Oceania,resolved,resolved,unknown,valid,False,False,True,False
135235,IOCG,Unknown,siliciclastic,-31.2144444444,137.497222222,,Carrapateena,Australia,-31.2144444444,137.497222222,siliciclastic,resolved,siliciclastic,resolved,-31.2144444444,137.497222222,True,Australia,Oceania,resolved,resolved,unknown,valid,False,False,True,False
135237,Porphyry,Mesozoic,other,25.1852777778,116.4075,105.0,Zijinshan,China,25.1852777778,116.4075,other,other,felsic,resolved,25.1852777778,116.4075,True,China,Asia,other,resolved,resolved,valid,True,False,False,False
135298,VMS,Precambrian,other,34.384781223876,100.11875336329,680.5,Deerni,China,34.384781223876,100.11875336329,other,other,mafic,resolved,34.384781223876,100.11875336329,True,China,Asia,other,resolved,resolved,valid,True,False,False,False
135329,Porphyry,Cenozoic,felsic,29.5111111111,90.0,13.765,Chongjiang,China,29.5111111111,90.0,felsic,resolved,felsic,resolved,29.5111111111,90.0,True,China,Asia,resolved,resolved,resolved,valid,False,False,False,False
136123,Porphyry,Unknown,siliciclastic,45.3563888889,-113.993611111,,Bobcat  Gulch,USA,45.3563888889,-113.993611111,siliciclastic,resolved,metamorphic,resolved,45.3563888889,-113.993611111,True,USA,North America,resolved,resolved,unknown,valid,False,False,True,False
142172,Porphyry,Cenozoic,other,29.5,91.4055555556,13.45,Lakang’e,China,29.5,91.4055555556,other,other,felsic,resolved,29.5,91.4055555556,True,China,Asia,other,resolved,resolved,valid,True,False,False,False
142173,Porphyry,Cenozoic,other,30.0,98.5,38.0,Mamupu,China,30.0,98.5,other,other,siliciclastic,resolved,30.0,98.5,True,China,Asia,other,resolved,resolved,valid,True,False,False,False
142174,Porphyry,Cenozoic,other,31.2333333333,97.8666666667,37.5,Mangzhong,China,31.2333333333,97.8666666667,other,other,other,other,31.2333333333,97.8666666667,True,China,Asia,other,other,resolved,valid,True,True,False,False
142183,Porphyry,Cenozoic,other,31.1666666667,97.8583333333,36.0,Duoxiasongduo,China,31.1666666667,97.8583333333,other,other,other,other,31.1666666667,97.8583333333,True,China,Asia,other,other,resolved,valid,True,True,False,False
142185,Porphyry,Cenozoic,other,30.4666666667,98.5,43.5,Gegongnong,China,30.4666666667,98.5,other,other,other,other,30.4666666667,98.5,True,China,Asia,other,other,resolved,valid,True,True,False,False
142186,Porphyry,Cenozoic,other,31.4833333333,97.35,42.0,Hengxingcuo,China,31.4833333333,97.35,other,other,other,other,31.4833333333,97.35,True,China,Asia,other,other,resolved,valid,True,True,False,False
142189,Porphyry,Cenozoic,other,29.4916666667,90.9222222222,14.67,Nanmu,China,29.4916666667,90.9222222222,other,other,felsic,resolved,29.4916666667,90.9222222222,True,China,Asia,other,resolved,resolved,valid,True,False,False,False
142195,Porphyry,Cenozoic,other,31.25,97.7333333333,38.5,Zhanaga,China,31.25,97.7333333333,other,other,other,other,31.25,97.7333333333,True,China,Asia,other,other,resolved,valid,True,True,False,False
142686,Porphyry,Paleozoic,other,42.0666666667,92.5333333333,343.0,Yandong,China,42.0666666667,92.5333333333,other,other,other,other,42.0666666667,92.5333333333,True,China,Asia,other,other,resolved,valid,True,True,False,False
142687,Porphyry,Paleozoic,other,42.1166666667,92.6166666667,344.6,Tuwu,China,42.1166666667,92.6166666667,other,other,siliciclastic,resolved,42.1166666667,92.6166666667,True,China,Asia,other,resolved,resolved,valid,True,False,False,False
142688,Porphyry,Paleozoic,other,42.3583333333,94.7555555556,367.0,Sanchakou,China,42.3583333333,94.7555555556,other,other,siliciclastic,resolved,42.3583333333,94.7555555556,True,China,Asia,other,resolved,resolved,valid,True,False,False,False
142689,Porphyry,Paleozoic,other,42.1666666667,92.85,357.5,Linglong,China,42.1666666667,92.85,other,other,other,other,42.1666666667,92.85,True,China,Asia,other,other,resolved,valid,True,True,False,False
142690,Porphyry,Paleozoic,other,42.2,92.9666666667,373.0,Chihu,China,42.2,92.9666666667,other,other,other,other,42.2,92.9666666667,True,China,Asia,other,other,resolved,valid,True,True,False,False
142691,Porphyry,Paleozoic,other,42.5333333333,91.9166666667,348.0,Kalatage,China,42.5333333333,91.9166666667,other,other,other,other,42.5333333333,91.9166666667,True,China,Asia,other,other,resolved,valid,True,True,False,False
142692,Porphyry,Mesozoic,other,28.038611111111,99.989722222222,213.0,Pulang,China,28.038611111111,99.989722222222,other,other,felsic,resolved,28.038611111111,99.989722222222,True,China,Asia,other,resolved,resolved,valid,True,False,False,False
142695,Porphyry,Paleozoic,other,42.25,112.5,430.5,Bainamiao,China,42.25,112.5,other,other,siliciclastic,resolved,42.25,112.5,True,China,Asia,other,resolved,resolved,valid,True,False,False,False
142696,Porphyry,Mesozoic,other,49.425,117.298888889,178.0,Wunugetushan,China,49.425,117.298888889,other,other,felsic,resolved,49.425,117.298888889,True,China,Asia,other,resolved,resolved,valid,True,False,False,False
142697,Porphyry,Mesozoic,volcanic,32.0666666667,119.1,114.5,Anjishan,China,32.0666666667,119.1,volcanic,resolved,other,other,32.0666666667,119.1,True,China,Asia,resolved,other,resolved,valid,False,True,False,False
142698,Porphyry,Paleozoic,other,50.1313888889,125.786111111,390.5,Duobaoshan,China,50.1313888889,125.786111111,other,other,volcanic,resolved,50.1313888889,125.786111111,True,China,Asia,other,resolved,resolved,valid,True,False,False,False
142699,Porphyry,Mesozoic,other,29.8172222222,115.4525,106.05,Fengshandong,China,29.8172222222,115.4525,other,other,carbonate,resolved,29.8172222222,115.4525,True,China,Asia,other,resolved,resolved,valid,True,False,False,False
142700,Porphyry,Precambrian,felsic,35.3166666667,111.666666667,2150.0,Tongkuangyu,China,35.3166666667,111.666666667,felsic,resolved,other,other,35.3166666667,111.666666667,True,China,Asia,resolved,other,resolved,valid,False,True,False,False
142703,Porphyry,Cenozoic,other,29.65,87.479166666667,25.3,Zhunuo,China,29.65,87.479166666667,other,other,volcanic,resolved,29.65,87.479166666667,True,China,Asia,other,resolved,resolved,valid,True,False,False,False
143447,Magmatic sulfide,Unknown,metamorphic,42.866666666667,127.375,,Erdaogou,China,42.866666666667,127.375,metamorphic,resolved,felsic,resolved,42.866666666667,127.375,True,China,Asia,resolved,resolved,unknown,valid,False,False,True,False
143624,Magmatic sulfide,Unknown,felsic,41.670833333333,125.70833333333,,Chibaisong,China,41.670833333333,125.70833333333,felsic,resolved,felsic,resolved,41.670833333333,125.70833333333,True,China,Asia,resolved,resolved,unknown,valid,False,False,True,False
143633,Magmatic sulfide,Mesozoic,other,43.3027777778,127.419444444,196.0,Piaohechuan,China,43.3027777778,127.419444444,other,other,other,other,43.3027777778,127.419444444,True,China,Asia,other,other,resolved,valid,True,True,False,False
143648,Magmatic sulfide,Mesozoic,other,42.8833333333,126.5,208.0,Hongqiling,China,42.8833333333,126.5,other,other,metamorphic,resolved,42.8833333333,126.5,True,China,Asia,other,resolved,resolved,valid,True,False,False,False
143685,Magmatic sulfide,Unknown,other,43.1291666667,129.668055556,,Sandaogang,China,43.1291666667,129.668055556,other,other,other,other,43.1291666667,129.668055556,True,China,Asia,other,other,unknown,valid,True,True,True,False
143718,Porphyry,Unknown,mafic,-32.7227777778,148.195,,Peak  Hill,Australia,-32.7227777778,148.195,mafic,resolved,volcanic,resolved,-32.7227777778,148.195,True,Australia,Oceania,resolved,resolved,unknown,valid,False,False,True,False
143888,VMS,Paleozoic,other,42.35,113.433333333,288.0,Bieluwutu,China,42.35,113.433333333,other,other,other,other,42.35,113.433333333,True,China,Asia,other,other,resolved,valid,True,True,False,False
143892,Porphyry,Paleozoic,felsic,-32.9669601279,147.758734576,447.0,Copper  Hill,Australia,-32.9669601279,147.758734576,felsic,resolved,other,other,-32.9669601279,147.758734576,True,Australia,Oceania,resolved,other,resolved,valid,False,True,False,False
143975,Magmatic sulfide,Paleozoic,other,46.7575,89.6763888889,296.9,Kalatongke,China,46.7575,89.6763888889,other,other,carbonate,resolved,46.7575,89.6763888889,True,China,Asia,other,resolved,resolved,valid,True,False,False,False
144051,Magmatic sulfide,Paleozoic,other,42.3367557,94.73407634,268.35,Huangshandong,China,42.3367557,94.73407634,other,other,siliciclastic,resolved,42.3367557,94.73407634,True,China,Asia,other,resolved,resolved,valid,True,False,False,False
144055,VMS,Paleozoic,other,42.280555555556,89.5225,345.0,Xiaorequanzi,China,42.280555555556,89.5225,other,other,other,other,42.280555555556,89.5225,True,China,Asia,other,other,resolved,valid,True,True,False,False
144069,Magmatic sulfide,Paleozoic,other,42.25,94.1166666667,268.35,Tudun,China,42.25,94.1166666667,other,other,siliciclastic,resolved,42.25,94.1166666667,True,China,Asia,other,resolved,resolved,valid,True,False,False,False
144070,Magmatic sulfide,Paleozoic,other,42.15,94.2666666667,268.35,Erhongwa,China,42.15,94.2666666667,other,other,siliciclastic,resolved,42.15,94.2666666667,True,China,Asia,other,resolved,resolved,valid,True,False,False,False
144071,Magmatic sulfide,Paleozoic,other,42.29718102,94.60404525,285.0,Huangshan,China,42.29718102,94.60404525,other,other,other,other,42.29718102,94.60404525,True,China,Asia,other,other,resolved,valid,True,True,False,False
144072,Magmatic sulfide,Paleozoic,other,42.2166666667,94.6833333333,268.35,Huangshannan,China,42.2166666667,94.6833333333,other,other,siliciclastic,resolved,42.2166666667,94.6833333333,True,China,Asia,other,resolved,resolved,valid,True,False,False,False
144073,Magmatic sulfide,Paleozoic,other,42.39329096,94.58143114,268.35,Xiangshan,China,42.39329096,94.58143114,other,other,siliciclastic,resolved,42.39329096,94.58143114,True,China,Asia,other,resolved,resolved,valid,True,False,False,False
144081,Magmatic sulfide,Paleozoic,other,42.70423487,95.70082923,283.0,Hulu,China,42.70423487,95.70082923,other,other,other,other,42.70423487,95.70082923,True,China,Asia,other,other,resolved,valid,True,True,False,False
144083,Magmatic sulfide,Unknown,other,41.92970185,94.98848499,,Baishiquan,China,41.92970185,94.98848499,other,other,felsic,resolved,41.92970185,94.98848499,True,China,Asia,other,resolved,unknown,valid,True,False,True,False
144270,IOCG,Paleozoic,other,46.8480555556,89.7130555556,275.5,Qiaoxiahala,China,46.8480555556,89.7130555556,other,other,felsic,resolved,46.8480555556,89.7130555556,True,China,Asia,other,resolved,resolved,valid,True,False,False,False
144272,VMS,Paleozoic,other,47.3527777778,89.1983333333,373.0,Keketale,China,47.3527777778,89.1983333333,other,other,felsic,resolved,47.3527777778,89.1983333333,True,China,Asia,other,resolved,resolved,valid,True,False,False,False
144450,Magmatic sulfide,Unknown,other,45.1277777778,131.344444444,,Wuxing,China,45.1277777778,131.344444444,other,other,mafic,resolved,45.1277777778,131.344444444,True,China,Asia,other,resolved,unknown,valid,True,False,True,False
144548,IOCG,Precambrian,mafic,25.5472222222,102.229166667,1520.5,Yinachang,China,25.5472222222,102.229166667,mafic,resolved,other,other,25.5472222222,102.229166667,True,China,Asia,resolved,other,resolved,valid,False,True,False,False
144713,Magmatic sulfide,Unknown,mafic,36.05,102.2,,Lashuixia,China,36.05,102.2,mafic,resolved,felsic,resolved,36.05,102.2,True,China,Asia,resolved,resolved,unknown,valid,False,False,True,False
144903,VMS,Mesozoic,other,31.25,99.5666666667,233.0,Xiacun,China,31.25,99.5666666667,other,other,carbonate,resolved,31.25,99.5666666667,True,China,Asia,other,resolved,resolved,valid,True,False,False,False
144955,VMS,Paleozoic,mafic,36.6427777778,104.262222222,445.0,Xiaotieshan,China,36.6427777778,104.262222222,mafic,resolved,volcanic,resolved,36.6427777778,104.262222222,True,China,Asia,resolved,resolved,resolved,valid,False,False,False,False
144957,VMS,Paleozoic,mafic,36.6577777778,104.229444444,515.0,Zheyaoshan,China,36.6577777778,104.229444444,mafic,resolved,volcanic,resolved,36.6577777778,104.229444444,True,China,Asia,resolved,resolved,resolved,valid,False,False,False,False
144964,VMS,Paleozoic,mafic,36.783333333333,103.7,515.0,Shiqingdong,China,36.783333333333,103.7,mafic,resolved,other,other,36.783333333333,103.7,True,China,Asia,resolved,other,resolved,valid,False,True,False,False
144966,VMS,Paleozoic,mafic,36.64905,104.25845,515.0,Sigequan,China,36.64905,104.25845,mafic,resolved,volcanic,resolved,36.64905,104.25845,True,China,Asia,resolved,resolved,resolved,valid,False,False,False,False
145027,VMS,Precambrian,metamorphic,34.9,106.483333333,750.0,Chenjiamiao,China,34.9,106.483333333,metamorphic,resolved,other,other,34.9,106.483333333,True,China,Asia,resolved,other,resolved,valid,False,True,False,False
